hour,temperature,water
20,20,41.86
20,21,46.11
20,22,47.97
20,23,50.63
20,24,54.09
20,25,56.64
20,26,59.5
20,27,62.06
20,28,66.01
20,29,67.87
20,30,71.53
20,31,74.89
20,32,78.04
20,33,80.9
20,34,82.66
20,35,86.21
20,36,88.47
20,37,91.23
20,38,93.99
20,39,97.54
20,40,99.2
20,5,0.9
20,6,2.26
20,7,5.71
20,8,8.47
20,9,10.43
20,10,14.59
20,11,16.84
20,12,20.7
20,13,23.46
20,14,24.71
20,15,27.87
20,16,32.13
20,17,33.89
20,18,36.14
20,19,40.1
20,20,43.76
20,21,45.01
20,22,47.57
20,23,52.03
20,24,54.29
20,25,56.64
20,26,59.8
20,27,63.66
20,28,65.01
20,29,67.97
20,30,72.43
20,31,73.39
20,32,78.04
20,33,81
20,34,82.96
20,35,84.91
20,36,88.57
20,37,91.23
20,38,94.29
20,39,96.34
20,40,100.7
20,5,0.1
20,6,3.16
20,7,5.61
20,8,8.87
20,9,11.33
20,10,13.99
20,11,16.94
20,12,20.6
20,13,22.66
20,14,26.21
20,15,28.57
20,16,30.63
20,17,34.19
20,18,36.94
20,19,41
20,20,43.76
20,21,45.01
20,22,49.07
20,23,51.23
20,24,54.39
20,25,58.14
20,26,59.4
20,27,62.46
20,28,66.51
20,29,68.57
20,30,70.53
20,31,74.39
20,32,77.94
20,33,79.8
20,34,83.46
20,35,86.01
20,36,87.67
20,37,90.93
20,38,93.49
20,39,96.94
20,40,100.3
20,5,0.1
20,6,3.86
20,7,5.91
20,8,8.47
20,9,10.53
20,10,14.49
20,11,17.54
20,12,19.1
20,13,23.16
20,14,26.71
20,15,29.07
20,16,30.53
20,17,34.99
20,18,37.94
20,19,40.8
20,20,41.86
20,21,46.71
20,22,49.47
20,23,52.03
20,24,54.99
20,25,58.14
20,26,60.1
20,27,63.26
20,28,66.51
20,29,69.37
20,30,71.23
20,31,74.89
20,32,77.84
20,33,79
20,34,82.16
20,35,86.41
20,36,87.97
20,37,92.23
20,38,95.19
20,39,97.24
20,40,100.5
20,5,0.8
20,6,2.26
20,7,6.61
20,8,8.27
20,9,11.53
20,10,15.29
20,11,16.74
20,12,19.4
20,13,23.56
20,14,26.71
20,15,29.57
20,16,31.33
20,17,35.09
20,18,36.64
20,19,40
20,20,42.56
20,21,45.11
20,22,49.57
20,23,50.53
20,24,54.59
20,25,56.74
20,26,59.9
20,27,62.46
20,28,66.11
20,29,69.37
20,30,71.23
20,31,73.69
20,32,77.24
20,33,79.1
20,34,83.56
20,35,86.51
20,36,88.47
20,37,90.93
20,38,94.69
20,39,96.74
20,40,100.2
21,5,0.9
21,6,1.96
21,7,5.71
21,8,9.37
21,9,12.43
21,10,15.19
21,11,16.14
21,12,20.2
21,13,23.76
21,14,24.81
21,15,28.77
21,16,30.83
21,17,34.29
21,18,37.54
21,19,39.3
21,20,42.56
21,21,45.61
21,22,49.47
21,23,50.53
21,24,54.79
21,25,57.34
21,26,60
21,27,63.46
21,28,65.41
21,29,68.77
21,30,71.83
21,31,75.09
21,32,76.34
21,33,80.8
21,34,83.16
21,35,85.41
21,36,88.07
21,37,92.33
21,38,95.29
21,39,96.94
21,40,99.3
21,5,0.8
21,6,3.36
21,7,6.61
21,8,8.97
21,9,12.03
21,10,14.29
21,11,17.84
21,12,19.7
21,13,22.96
21,14,25.61
21,15,28.67
21,16,31.53
21,17,34.69
21,18,36.64
21,19,40.3
21,20,43.56
21,21,45.91
21,22,48.37
21,23,51.03
21,24,53.79
21,25,57.04
21,26,60.4
21,27,63.66
21,28,65.11
21,29,68.47
21,30,70.93
21,31,74.09
21,32,76.24
21,33,79.9
21,34,82.16
21,35,85.21
21,36,89.27
21,37,92.13
21,38,94.29
21,39,96.24
21,40,99.8
21,5,0.1
21,6,1.86
21,7,5.21
21,8,8.97
21,9,11.33
21,10,14.49
21,11,18.14
21,12,19.5
21,13,22.46
21,14,24.71
21,15,28.67
21,16,32.13
21,17,33.59
21,18,36.54
21,19,40.8
21,20,42.56
21,21,46.61
21,22,49.17
21,23,52.13
21,24,54.19
21,25,57.04
21,26,59.1
21,27,62.66
21,28,65.51
21,29,68.67
21,30,71.93
21,31,74.29
21,32,76.54
21,33,79.6
21,34,83.26
21,35,84.71
21,36,88.97
21,37,92.23
21,38,95.29
21,39,97.54
21,40,99.6
21,5,0.9
21,6,2.96
21,7,4.91
21,8,9.27
21,9,12.33
21,10,15.09
21,11,16.14
21,12,20.5
21,13,22.06
21,14,26.61
21,15,27.77
21,16,31.53
21,17,34.39
21,18,37.34
21,19,39.4
21,20,43.76
21,21,45.81
21,22,47.77
21,23,51.73
21,24,54.99
21,25,56.94
21,26,60.3
21,27,61.86
21,28,65.11
21,29,67.97
21,30,70.73
21,31,74.79
21,32,77.64
21,33,79.3
21,34,83.86
21,35,86.01
21,36,88.37
21,37,91.63
21,38,93.39
21,39,96.64
21,40,99.2
21,5,1
21,6,2.96
21,7,5.21
21,8,7.77
21,9,10.73
21,10,13.29
21,11,16.64
21,12,20.2
21,13,23.36
21,14,25.81
21,15,28.57
21,16,32.23
21,17,34.99
21,18,36.94
21,19,40.5
21,20,42.96
21,21,45.41
21,22,47.97
21,23,52.43
21,24,53.39
21,25,57.24
21,26,59.3
21,27,62.56
21,28,64.81
21,29,67.87
21,30,72.43
21,31,74.89
21,32,78.04
21,33,80.2
21,34,82.16
21,35,85.41
21,36,89.57
21,37,91.43
21,38,94.89
21,39,98.14
21,40,100
21,5,0.8
21,6,3.86
21,7,6.51
21,8,9.27
21,9,10.93
21,10,14.49
21,11,17.34
21,12,20.6
21,13,22.26
21,14,25.81
21,15,27.87
21,16,30.63
21,17,35.09
21,18,36.34
21,19,39.4
21,20,42.96
21,21,46.51
21,22,47.87
21,23,52.13
21,24,53.79
21,25,58.04
21,26,59.6
21,27,63.46
21,28,65.41
21,29,68.77
21,30,71.93
21,31,74.59
21,32,76.24
21,33,81
21,34,82.06
21,35,86.41
21,36,88.07
21,37,92.33
21,38,95.09
21,39,97.14
21,40,99.9
21,5,0.6
21,6,1.96
21,7,6.11
21,8,9.57
21,9,10.93
21,10,13.89
21,11,17.74
21,12,20.9
21,13,22.56
21,14,24.91
21,15,28.37
21,16,31.53
21,17,33.29
21,18,36.14
21,19,40.6
21,20,42.86
21,21,45.81
21,22,49.57
21,23,51.63
21,24,55.29
21,25,57.14
21,26,59.4
21,27,63.26
21,28,65.01
21,29,69.27
21,30,70.53
21,31,74.59
21,32,78.14
21,33,79.6
21,34,83.06
21,35,85.01
21,36,89.57
21,37,91.13
21,38,94.49
21,39,96.44
21,40,99.2
21,5,0.6
21,6,2.76
21,7,5.21
21,8,7.57
21,9,11.53
21,10,13.59
21,11,18.04
21,12,20.9
21,13,23.26
21,14,25.51
21,15,28.77
21,16,31.23
21,17,35.19
21,18,38.04
21,19,40.9
21,20,42.46
21,21,45.71
21,22,48.47
21,23,51.23
21,24,54.39
21,25,56.24
21,26,59.3
21,27,62.36
21,28,65.11
21,29,69.27
21,30,72.33
21,31,74.59
21,32,76.94
21,33,80.9
21,34,81.96
21,35,86.41
21,36,87.57
21,37,92.43
21,38,93.39
21,39,96.14
21,40,100.2
21,5,0.1
21,6,3.86
21,7,5.31
21,8,8.97
21,9,12.03
21,10,14.19
21,11,16.94
21,12,20.6
21,13,22.96
21,14,25.81
21,15,28.57
21,16,31.03
21,17,33.69
21,18,37.94
21,19,41
21,20,42.26
21,21,45.51
21,22,48.47
21,23,51.13
21,24,53.69
21,25,56.54
21,26,60.1
21,27,62.26
21,28,66.01
21,29,68.97
21,30,71.83
21,31,73.49
21,32,77.14
21,33,80.6
21,34,83.16
21,35,84.71
21,36,88.37
21,37,90.73
21,38,95.09
21,39,97.54
21,40,99.8
21,5,0.8
21,6,2.16
21,7,6.31
21,8,8.17
21,9,11.03
21,10,13.39
21,11,16.54
21,12,20.5
21,13,22.86
21,14,26.71
21,15,29.47
21,16,30.83
21,17,33.59
21,18,37.34
21,19,39.1
21,20,43.06
21,21,44.81
21,22,49.47
21,23,51.63
21,24,54.59
21,25,57.44
21,26,60.1
21,27,63.26
21,28,65.91
21,29,68.07
21,30,71.13
21,31,74.79
21,32,78.14
21,33,80.7
21,34,82.96
21,35,85.71
21,36,89.17
21,37,91.93
21,38,93.59
21,39,97.94
21,40,99.6
22,5,0.5
22,6,3.46
22,7,5.11
22,8,7.67
22,9,10.63
22,10,14.69
22,11,16.14
22,12,19.7
22,13,22.06
22,14,25.81
22,15,27.77
22,16,30.83
22,17,34.99
22,18,37.34
22,19,39.5
22,20,41.96
22,21,45.91
22,22,48.57
22,23,51.33
22,24,54.89
22,25,57.24
22,26,59.1
22,27,63.16
22,28,65.11
22,29,69.47
22,30,71.93
22,31,73.99
22,32,77.84
22,33,80.9
22,34,82.46
22,35,85.31
22,36,88.67
22,37,91.73
22,38,93.59
22,39,98.04
22,40,100.8
22,5,0.7
22,6,3.16
22,7,6.71
22,8,7.87
22,9,11.63
22,10,14.39
22,11,17.54
22,12,20.9
22,13,22.96
22,14,26.11
22,15,27.97
22,16,30.53
22,17,33.79
22,18,36.34
22,19,39.1
22,20,43.86
22,21,45.91
22,22,49.17
22,23,51.93
22,24,54.79
22,25,57.34
22,26,59
22,27,62.06
22,28,66.11
22,29,68.07
22,30,71.73
22,31,73.99
22,32,76.14
22,33,79.2
22,34,82.66
22,35,85.51
22,36,88.87
22,37,91.93
22,38,94.79
22,39,97.54
22,40,99.4
22,5,1
22,6,3.26
22,7,6.21
22,8,7.77
22,9,11.03
22,10,13.89
22,11,16.74
22,12,19.6
22,13,23.06
22,14,26.21
22,15,28.97
22,16,31.93
22,17,35.09
22,18,36.34
22,19,40.7
22,20,41.96
22,21,45.41
22,22,48.37
22,23,52.03
22,24,54.89
22,25,56.74
22,26,60.4
22,27,63.16
22,28,65.61
22,29,67.77
22,30,70.63
22,31,74.99
22,32,76.84
22,33,79.9
22,34,83.16
22,35,85.21
22,36,87.87
22,37,92.03
22,38,94.09
22,39,97.14
22,40,99.7
22,5,0.9
22,6,3.76
22,7,5.41
22,8,7.67
22,9,12.03
22,10,13.59
22,11,17.74
22,12,19.3
22,13,23.36
22,14,25.11
22,15,28.07
22,16,31.23
22,17,34.19
22,18,36.74
22,19,39.9
22,20,42.66
22,21,46.41
22,22,49.47
22,23,50.63
22,24,53.69
22,25,56.74
22,26,59.6
22,27,63.76
22,28,66.41
22,29,68.07
22,30,70.43
22,31,75.19
22,32,77.84
22,33,80.2
22,34,83.46
22,35,86.01
22,36,87.97
22,37,92.23
22,38,93.59
22,39,96.14
22,40,99.2
22,5,0.2
22,6,3.66
22,7,6.31
22,8,9.27
22,9,12.13
22,10,13.79
22,11,17.94
22,12,19.4
22,13,23.66
22,14,26.41
22,15,28.77
22,16,30.73
22,17,34.39
22,18,36.54
22,19,39.8
22,20,41.96
22,21,45.81
22,22,47.57
22,23,52.33
22,24,53.49
22,25,57.24
22,26,60.4
22,27,61.96
22,28,65.71
22,29,69.47
22,30,72.33
22,31,73.59
22,32,76.24
22,33,80.5
22,34,82.96
22,35,85.21
22,36,88.57
22,37,92.23
22,38,94.09
22,39,96.84
22,40,100
22,5,0.5
22,6,1.96
22,7,5.91
22,8,8.87
22,9,10.63
22,10,14.59
22,11,16.24
22,12,20.8
22,13,23.66
22,14,26.41
22,15,28.77
22,16,30.43
22,17,34.79
22,18,36.14
22,19,40.1
22,20,42.06
22,21,45.81
22,22,48.57
22,23,51.53
22,24,54.79
22,25,56.44
22,26,59.7
22,27,62.76
22,28,65.21
22,29,69.27
22,30,71.83
22,31,73.49
22,32,76.74
22,33,80.6
22,34,83.36
22,35,85.51
22,36,88.97
22,37,91.83
22,38,95.09
22,39,97.94
22,40,99.4
22,5,0
22,6,2.96
22,7,4.91
22,8,9.47
22,9,12.33
22,10,15.19
22,11,16.64
22,12,19.6
22,13,22.26
22,14,26.01
22,15,27.87
22,16,32.13
22,17,34.19
22,18,37.84
22,19,40
22,20,41.96
22,21,46.71
22,22,48.87
22,23,51.53
22,24,55.29
22,25,57.24
22,26,60.7
22,27,63.76
22,28,65.41
22,29,68.27
22,30,72.33
22,31,73.79
22,32,77.24
22,33,80.9
22,34,82.06
22,35,84.91
22,36,87.57
22,37,90.43
22,38,93.69
22,39,96.74
22,40,99.8
22,5,0.8
22,6,2.86
22,7,6.61
22,8,8.27
22,9,12.33
22,10,14.99
22,11,18.04
22,12,20.9
22,13,22.66
22,14,24.91
22,15,29.17
22,16,31.93
22,17,35.09
22,18,36.74
22,19,39.9
22,20,42.36
22,21,45.81
22,22,49.27
22,23,51.13
22,24,55.29
22,25,57.34
22,26,59
22,27,62.86
22,28,66.11
22,29,67.77
22,30,70.53
22,31,74.39
22,32,77.04
22,33,79.4
22,34,83.46
22,35,84.81
22,36,87.57
22,37,90.83
22,38,95.29
22,39,96.64
22,40,100
22,5,0.5
22,6,2.76
22,7,6.51
22,8,9.17
22,9,11.23
22,10,13.59
22,11,16.44
22,12,20.1
22,13,22.36
22,14,25.01
22,15,28.67
22,16,30.43
22,17,34.09
22,18,36.74
22,19,41
22,20,43.56
22,21,46.71
22,22,49.57
22,23,51.73
22,24,55.29
22,25,57.44
22,26,59.3
22,27,62.86
22,28,64.91
22,29,68.47
22,30,70.93
22,31,73.49
22,32,76.94
22,33,79.9
22,34,83.56
22,35,85.21
22,36,89.47
22,37,91.13
22,38,94.29
22,39,96.84
22,40,99.1
22,5,1
22,6,3.26
22,7,6.41
22,8,7.87
22,9,10.73
22,10,14.89
22,11,16.64
22,12,20.8
22,13,22.66
22,14,26.51
22,15,29.47
22,16,32.03
22,17,33.89
22,18,37.04
22,19,40
22,20,42.36
22,21,44.81
22,22,47.87
22,23,50.43
22,24,53.49
22,25,56.74
22,26,59.1
22,27,63.56
22,28,64.71
22,29,67.57
22,30,72.33
22,31,73.89
22,32,76.64
22,33,79.3
22,34,83.16
22,35,85.21
22,36,87.77
22,37,92.43
22,38,94.49
22,39,97.04
22,40,100.3
23,5,0.5
23,6,2.46
23,7,6.51
23,8,9.37
23,9,11.33
23,10,14.39
23,11,16.74
23,12,20.4
23,13,22.46
23,14,25.11
23,15,29.37
23,16,31.83
23,17,34.59
23,18,38.14
23,19,40.6
23,20,42.06
23,21,45.81
23,22,48.87
23,23,51.53
23,24,54.09
23,25,56.34
23,26,60.2
23,27,61.86
23,28,65.31
23,29,67.67
23,30,71.43
23,31,73.69
23,32,76.84
23,33,79
23,34,82.06
23,35,86.11
23,36,88.07
23,37,91.83
23,38,94.39
23,39,96.54
23,40,100.1
23,5,1
23,6,3.76
23,7,5.01
23,8,9.17
23,9,11.53
23,10,14.69
23,11,16.64
23,12,19.7
23,13,22.86
23,14,25.51
23,15,28.77
23,16,31.43
23,17,33.89
23,18,36.24
23,19,40.1
23,20,42.26
23,21,45.71
23,22,47.87
23,23,51.53
23,24,53.39
23,25,56.84
23,26,60
23,27,61.96
23,28,65.71
23,29,69.17
23,30,70.73
23,31,73.79
23,32,77.64
23,33,79.5
23,34,82.36
23,35,86.61
23,36,88.87
23,37,91.13
23,38,94.99
23,39,98.04
23,40,100.6
23,5,0
23,6,1.96
23,7,4.71
23,8,9.57
23,9,11.73
23,10,15.09
23,11,17.74
23,12,19.2
23,13,21.86
23,14,25.41
23,15,28.07
23,16,32.13
23,17,33.79
23,18,37.14
23,19,39.6
23,20,42.26
23,21,46.21
23,22,48.87
23,23,51.53
23,24,54.99
23,25,57.14
23,26,60
23,27,63.26
23,28,64.71
23,29,68.07
23,30,71.03
23,31,74.69
23,32,77.94
23,33,80.2
23,34,83.16
23,35,85.81
23,36,88.57
23,37,91.63
23,38,94.29
23,39,97.04
23,40,100.2
23,5,0.4
23,6,3.36
23,7,6.41
23,8,8.17
23,9,10.73
23,10,14.59
23,11,17.54
23,12,19.7
23,13,23.86
23,14,26.21
23,15,29.57
23,16,31.53
23,17,34.99
23,18,38.04
23,19,40.9
23,20,43.46
23,21,44.91
23,22,47.67
23,23,51.53
23,24,53.59
23,25,56.44
23,26,60
23,27,61.96
23,28,65.01
23,29,68.77
23,30,71.53
23,31,74.09
23,32,77.54
23,33,80.5
23,34,83.86
23,35,86.51
23,36,88.47
23,37,90.63
23,38,94.29
23,39,97.34
23,40,100.4
23,5,0.5
23,6,1.86
23,7,6.01
23,8,9.47
23,9,10.83
23,10,14.79
23,11,16.64
23,12,20.7
23,13,22.86
23,14,26.31
23,15,27.97
23,16,30.53
23,17,33.99
23,18,36.34
23,19,40.2
23,20,43.06
23,21,46.31
23,22,47.87
23,23,52.13
23,24,53.59
23,25,56.54
23,26,59.9
23,27,63.56
23,28,64.71
23,29,68.57
23,30,71.93
23,31,73.49
23,32,76.34
23,33,79.8
23,34,81.96
23,35,86.61
23,36,87.77
23,37,91.23
23,38,93.49
23,39,97.34
23,40,99
23,5,0.7
23,6,1.96
23,7,6.01
23,8,9.57
23,9,11.13
23,10,13.49
23,11,16.84
23,12,20.6
23,13,23.16
23,14,26.41
23,15,29.07
23,16,32.33
23,17,34.59
23,18,36.14
23,19,40.9
23,20,43.06
23,21,45.91
23,22,48.67
23,23,50.73
23,24,54.59
23,25,57.34
23,26,59.4
23,27,62.26
23,28,65.81
23,29,68.57
23,30,72.23
23,31,75.09
23,32,76.74
23,33,79.5
23,34,82.56
23,35,85.41
23,36,88.87
23,37,91.43
23,38,94.69
23,39,97.94
23,40,99.8
23,5,0
23,6,2.56
23,7,5.61
23,8,8.77
23,9,11.03
23,10,13.49
23,11,18.14
23,12,19
23,13,21.96
23,14,25.21
23,15,28.37
23,16,30.73
23,17,34.19
23,18,36.64
23,19,40.5
23,20,43.66
23,21,46.41
23,22,49.17
23,23,52.23
23,24,54.59
23,25,56.14
23,26,60.7
23,27,63.16
23,28,65.91
23,29,67.57
23,30,71.93
23,31,74.89
23,32,77.64
23,33,80.6
23,34,83.46
23,35,86.11
23,36,88.97
23,37,91.73
23,38,94.39
23,39,98.04
23,40,99.4
23,5,0.7
23,6,3.36
23,7,5.91
23,8,8.47
23,9,12.43
23,10,14.19
23,11,17.54
23,12,19.2
23,13,23.86
23,14,26.41
23,15,27.97
23,16,31.03
23,17,34.69
23,18,37.94
23,19,39.3
23,20,42.86
23,21,45.11
23,22,48.77
23,23,50.83
23,24,53.79
23,25,57.24
23,26,61
23,27,63.36
23,28,65.21
23,29,68.67
23,30,71.53
23,31,74.89
23,32,77.24
23,33,80.8
23,34,83.56
23,35,85.21
23,36,88.47
23,37,91.83
23,38,95.19
23,39,96.64
23,40,100.3
23,5,0.5
23,6,2.06
23,7,4.81
23,8,9.57
23,9,11.53
23,10,13.29
23,11,16.24
23,12,20.8
23,13,22.16
23,14,25.71
23,15,27.77
23,16,31.83
23,17,34.69
23,18,37.04
23,19,39.6
23,20,41.96
23,21,45.41
23,22,48.17
23,23,51.73
23,24,54.99
23,25,58.14
23,26,59.9
23,27,63.36
23,28,65.91
23,29,69.27
23,30,70.93
23,31,74.79
23,32,77.94
23,33,80.4
23,34,82.16
23,35,86.71
23,36,88.77
23,37,91.53
23,38,94.79
23,39,96.44
23,40,99.9
23,5,0.8
23,6,2.96
23,7,6.21
23,8,9.57
23,9,12.33
23,10,13.29
23,11,17.14
23,12,20
23,13,23.26
23,14,25.21
23,15,27.97
23,16,30.93
23,17,35.09
23,18,37.34
23,19,40.8
23,20,43.56
23,21,46.41
23,22,48.47
23,23,50.73
23,24,54.49
23,25,57.14
23,26,60.5
23,27,62.66
23,28,64.71
23,29,69.37
23,30,71.53
23,31,74.69
23,32,77.64
23,33,80.3
23,34,81.96
23,35,85.11
23,36,89.37
23,37,90.93
23,38,95.09
23,39,96.24
23,40,100.2
24,5,0.1
24,6,1.96
24,7,5.61
24,8,8.07
24,9,10.83
24,10,14.19
24,11,16.14
24,12,19.7
24,13,22.26
24,14,24.71
24,15,28.37
24,16,30.83
24,17,33.59
24,18,38.04
24,19,39
24,20,43.76
24,21,44.71
24,22,49.47
24,23,51.93
24,24,54.79
24,25,57.04
24,26,59.9
24,27,62.96
24,28,64.71
24,29,69.27
24,30,71.83
24,31,75.19
24,32,76.64
24,33,80.8
24,34,82.76
24,35,84.91
24,36,89.57
24,37,91.23
24,38,94.89
24,39,96.24
24,40,99.5
24,5,0.4
24,6,2.06
24,7,5.71
24,8,9.47
24,9,11.03
24,10,14.69
24,11,18.14
24,12,20.2
24,13,23.06
24,14,26.61
24,15,28.47
24,16,30.93
24,17,34.99
24,18,37.14
24,19,39
24,20,42.26
24,21,45.41
24,22,49.27
24,23,50.43
24,24,53.39
24,25,57.44
24,26,60.7
24,27,63.46
24,28,64.71
24,29,68.37
24,30,70.73
24,31,74.69
24,32,77.44
24,33,80.6
24,34,82.66
24,35,85.81
24,36,88.87
24,37,90.93
24,38,94.99
24,39,97.34
24,40,100.8
24,5,0.8
24,6,2.86
24,7,5.81
24,8,9.47
24,9,11.93
24,10,14.79
24,11,18.04
24,12,19.5
24,13,22.36
24,14,24.91
24,15,28.07
24,16,31.93
24,17,33.99
24,18,36.34
24,19,39.5
24,20,42.26
24,21,45.11
24,22,49.27
24,23,50.43
24,24,55.29
24,25,56.74
24,26,61
24,27,62.86
24,28,65.21
24,29,69.07
24,30,72.23
24,31,73.89
24,32,78.04
24,33,80.4
24,34,83.36
24,35,86.01
24,36,88.17
24,37,91.53
24,38,93.29
24,39,97.84
24,40,100.6
24,5,0.6
24,6,2.86
24,7,4.91
24,8,9.57
24,9,12.13
24,10,14.39
24,11,16.74
24,12,19.4
24,13,22.86
24,14,26.71
24,15,28.27
24,16,32.23
24,17,33.69
24,18,37.54
24,19,40.9
24,20,42.06
24,21,46.31
24,22,49.37
24,23,51.03
24,24,53.59
24,25,57.84
24,26,59.1
24,27,63.16
24,28,65.71
24,29,69.27
24,30,71.53
24,31,74.79
24,32,77.54
24,33,80.3
24,34,82.66
24,35,85.01
24,36,87.77
24,37,91.63
24,38,94.89
24,39,96.64
24,40,99.2
24,5,0.7
24,6,1.86
24,7,4.91
24,8,7.77
24,9,11.73
24,10,13.29
24,11,16.44
24,12,21
24,13,22.76
24,14,25.91
24,15,27.67
24,16,31.33
24,17,33.89
24,18,36.64
24,19,39.8
24,20,42.56
24,21,45.91
24,22,48.47
24,23,50.83
24,24,53.69
24,25,57.34
24,26,60.7
24,27,62.86
24,28,65.61
24,29,67.87
24,30,71.83
24,31,74.79
24,32,77.44
24,33,80.3
24,34,83.26
24,35,85.01
24,36,89.17
24,37,91.73
24,38,94.79
24,39,96.84
24,40,100.7
24,5,0.2
24,6,3.26
24,7,5.81
24,8,8.97
24,9,11.53
24,10,13.89
24,11,17.34
24,12,19.1
24,13,22.66
24,14,25.31
24,15,28.57
24,16,30.43
24,17,34.09
24,18,37.84
24,19,40.7
24,20,43.26
24,21,45.91
24,22,47.87
24,23,52.13
24,24,53.59
24,25,57.54
24,26,59.5
24,27,62.96
24,28,66.41
24,29,68.07
24,30,71.93
24,31,74.29
24,32,77.24
24,33,79.8
24,34,82.06
24,35,84.81
24,36,88.97
24,37,91.33
24,38,95.29
24,39,96.24
24,40,100.2
24,5,0.9
24,6,3.06
24,7,5.41
24,8,9.47
24,9,10.63
24,10,14.49
24,11,17.14
24,12,20.2
24,13,22.96
24,14,24.81
24,15,29.17
24,16,31.43
24,17,34.89
24,18,36.54
24,19,40.8
24,20,43.86
24,21,46.61
24,22,47.77
24,23,52.03
24,24,53.29
24,25,56.44
24,26,60.8
24,27,62.36
24,28,66.11
24,29,68.07
24,30,72.33
24,31,73.79
24,32,76.14
24,33,81
24,34,81.96
24,35,85.01
24,36,89.07
24,37,90.73
24,38,93.89
24,39,97.74
24,40,99.9
24,5,0.6
24,6,1.96
24,7,6.21
24,8,7.57
24,9,10.73
24,10,13.79
24,11,16.64
24,12,19.1
24,13,22.86
24,14,25.31
24,15,29.07
24,16,32.13
24,17,33.99
24,18,37.34
24,19,39.8
24,20,42.66
24,21,46.61
24,22,47.67
24,23,52.03
24,24,54.09
24,25,56.54
24,26,61
24,27,62.76
24,28,66.71
24,29,69.47
24,30,70.73
24,31,73.89
24,32,76.24
24,33,80.2
24,34,82.86
24,35,85.71
24,36,88.37
24,37,92.23
24,38,93.79
24,39,96.94
24,40,99.3
24,5,0.5
24,6,2.96
24,7,6.11
24,8,8.07
24,9,11.03
24,10,14.39
24,11,17.34
24,12,19.3
24,13,21.86
24,14,25.71
24,15,28.07
24,16,32.43
24,17,33.69
24,18,37.74
24,19,40.2
24,20,42.86
24,21,45.21
24,22,47.97
24,23,52.33
24,24,54.89
24,25,57.34
24,26,59.7
24,27,62.36
24,28,66.71
24,29,68.77
24,30,72.03
24,31,75.29
24,32,78.04
24,33,80.3
24,34,83.26
24,35,85.31
24,36,87.77
24,37,92.23
24,38,93.29
24,39,96.64
24,40,99.5
24,5,0.2
24,6,1.86
24,7,6.21
24,8,7.87
24,9,11.43
24,10,14.09
24,11,17.74
24,12,20.2
24,13,23.06
24,14,26.51
24,15,28.47
24,16,31.23
24,17,34.59
24,18,37.24
24,19,39.4
24,20,43.86
24,21,45.91
24,22,48.67
24,23,50.53
24,24,55.29
24,25,57.94
24,26,60
24,27,63.26
24,28,64.91
24,29,67.77
24,30,72.23
24,31,73.49
24,32,77.94
24,33,80.7
24,34,83.36
24,35,85.11
24,36,89.37
24,37,92.03
24,38,94.29
24,39,96.14
24,40,100.5
